id,name,address,city,state,zip,phone,lat,lng,is_claimed,timezone,slug,dealer_page_url
385805,Sherwin-Williams Paint Store,2362 Franklin Rd,Bloomfield Hills,MI,48302,(248) 858-7095,42.60448780,-83.28816430,0,America/Detroit,,
385818,Sherwin-Williams Paint Store,5757 Whitmore Lake Rd Ste 200,Brighton,MI,48116,(810) 229-1690,42.51953530,-83.75814655,0,America/Detroit,,
371637,Byron Center RepcoLite Paints,860 84th St SW Suite 2,Byron Center,MI,49315,(616) 729-1033,42.81161585,-85.68474495,1,America/Detroit,,
385825,Sherwin-Williams Paint Store,6030 Clyde Park Ave SW Ste E,Byron Center,MI,49315,(616) 551-2644,42.85479505,-85.68231315,0,America/Detroit,,
371791,Woodcraft of Canton,42102 Ford Rd,Canton,MI,48187,(734) 981-6808,42.32424355,-83.45724440,0,America/Detroit,,
371544,Johnson's Workbench,563 N Cochran Ave,Charlotte,MI,48813,(517) 543-1660,42.57100150,-84.83719630,0,America/Detroit,,
88790,Chelsea Lumber Company,1 Old Barn Cir,Chelsea,MI,48118,(734) 475-9126,42.30097693,-84.02625138,0,America/Chicago,,
274341,Benjamin Moore The Paint Centers,6425 Sashabaw Rd,Clarkston,MI,48346,(248) 922-7666,42.73216645,-83.38030715,0,America/Detroit,,
390531,Sherwin-Williams Paint Store,24040 Orchard Lake Rd,Farmington Hills,MI,48336,(248) 476-5448,42.46893665,-83.35641670,0,America/Detroit,,
275319,Benjamin Moore The Paint Centers - Fenton,17095 Silver Pkwy,Fenton,MI,48430,(810) 215-1083,42.79529475,-83.73716440,0,America/Detroit,,
335314,Benjamin Moore The Paint Centers - Flint,4205 Miller Rd #12,Flint,MI,48507,(810) 285-8587,42.98048451,-83.75904501,0,America/Detroit,,
385879,Sherwin-Williams Paint Store,4167 24th Ave,Fort Gratiot Twp,MI,48059,(810) 385-5011,43.03039505,-82.45710895,0,America/Detroit,,
340201,The TOOL Haus,645 N State St,Gladwin,MI,48624,(989) 426-4949,43.98611230,-84.48532555,0,America/Detroit,,
274338,Benjamin Moore The Paint Centers,3075 E Hill Rd,Grand Blanc,MI,48439,(810) 771-4399,42.94478225,-83.64956190,0,America/Detroit,,
332480,D Baker \u0026 Son Lumber,720 Pennoyer Ave,Grand Haven,MI,49417,(616) 842-4740,43.05857890,-86.22341650,0,America/Detroit,,
220176,Colony Hardware Corporation,640 44th St SW #4,Grand Rapids,MI,49548,(616) 241-3448,42.88307026,-85.67921404,0,America/Chicago,,
330297,Modern Hardware Inc,1500 Kalamazoo Ave SE,Grand Rapids,MI,49507,(616) 241-2655,42.93596775,-85.63977345,0,America/Detroit,,
385897,Sherwin-Williams Paint Store,4182 Plainfield Ave NE,Grand Rapids,MI,49525,(616) 363-6646,43.03829030,-85.61021140,0,America/Detroit,,
371804,Woodcraft of Grand Rapids,2914 Broadmoor Ave SE,Grand Rapids,MI,49512,(616) 957-9663,42.91044030,-85.58244595,0,America/Detroit,,
105414,Meyer Ace Hardware,1030 S State St,Harbor Springs,MI,49740,(231) 526-6288,45.43876780,-84.98992650,0,America/Chicago,,
339688,Lakewood RepcoLite Paints,701 E Lakewood Blvd,Holland,MI,49424,(616) 393-0025,42.80537665,-86.07934270,1,America/Detroit,,
385933,Sherwin-Williams Paint Store,440 Swartz Ct,Ionia,MI,48846,(616) 527-1630,42.96249935,-85.07313635,0,America/Detroit,,
385936,Sherwin-Williams Paint Store,7488 Church Ct,Jenison,MI,49428,(616) 667-3310,42.90504365,-85.78859110,0,America/Detroit,,
385939,Sherwin-Williams Paint Store,5212 E ML Ave,Kalamazoo,MI,49048,(269) 343-1285,42.26618850,-85.52786515,0,America/Detroit,,
385963,Sherwin-Williams Paint Store,3300 W Saginaw St,Lansing,MI,48917,(517) 323-7474,42.74143430,-84.59467275,0,America/Detroit,,
314834,Marsh Power Tools Inc.,20579 Middlebelt Road,Livonia,MI,48152,(248) 476-7744,42.44081120,-83.33703000,0,America/Detroit,,
371444,Colony Hardware Corporation,1605 Progress Dr,Madison Heights,MI,48071,(800) 327-0985,42.47967755,-83.08922175,0,America/Detroit,,
385998,Sherwin-Williams Paint Store,215 S Saginaw Rd,Midland,MI,48640,(989) 631-1911,43.62553580,-84.22528960,0,America/Detroit,,
371648,Richelieu DETROIT,237 N River Rd Suite 2,Mt Clemens,MI,48043,(586) 264-1240,42.60087840,-82.85950320,0,America/Detroit,,
386026,Sherwin-Williams Paint Store,5791 Harvey St Ste E,Norton Shores,MI,49444,(231) 798-8563,43.14815950,-86.20686680,0,America/Detroit,,
371696,Rockler Woodworking and Hardware,43291 Crescent Blvd.,Novi,MI,48375,(248) 543-5110,42.48314440,-83.47336715,1,America/Detroit,,
390606,Sherwin-Williams Paint Store,1850 W Grand River Ave,Okemos,MI,48864,(517) 381-0374,42.72061800,-84.41692015,0,America/Detroit,,
476949,Sherwin-Williams Paint Store,1737 E M 21,Owosso,MI,48867,(989) 729-7709,42.99780490,-84.17663580,0,America/Detroit,,
158002,Meyer Ace Hardware,1371 US-31,Petoskey,MI,49770,(231) 347-7390,45.39026230,-84.90703810,0,America/Chicago,,
390617,Sherwin-Williams Paint Store,910 Spring St #2,Petoskey,MI,49770,(231) 347-2984,45.36657150,-84.97311265,0,America/Detroit,,
386064,Sherwin-Williams Paint Store,5343 S Westnedge Ave,Portage,MI,49002,(269) 342-6151,42.23884585,-85.58886460,0,America/Detroit,,
274201,Benjamin Moore PaintOutlets.com,1982 Star-Batt Dr,Rochester Hills,MI,48309,(248) 598-0311,42.64921175,-83.17038450,0,America/Detroit,,
129557,Chelsea Lumber Company,600 E Michigan Ave,Saline,MI,48176,(734) 429-5494,42.17169093,-83.76813725,0,America/Detroit,,
274195,Benjamin Moore PaintOutlets.com,47595 Van Dyke Ave,Shelby Township,MI,48317,(248) 598-0311,42.64526150,-83.03380200,0,America/Detroit,,
386123,Sherwin-Williams Paint Store,29093 Southfield Rd,Southfield,MI,48076,(248) 569-0890,42.50318930,-83.22363315,0,America/Detroit,,
371845,Woodcraft of Sterling Heights,39245 Van Dyke Ave,Sterling Heights,MI,48313,(586) 268-1919,42.58194805,-83.03113035,0,America/Detroit,,
371303,"AB's Gloves \u0026 Abrasives, Inc.",1227 S Centerville Rd,Sturgis,MI,49091,(269) 651-6771,41.78677210,-85.42994460,0,America/Detroit,,
88250,Ace Hardware Traverse City,734 W Front St,Traverse City,MI,49684,(231) 946-2140,44.76430760,-85.63618030,0,America/Chicago,,
386147,Sherwin-Williams Paint Store,1204 S Garfield Ave,Traverse City,MI,49686,(231) 947-9810,44.74572635,-85.59592890,0,America/Detroit,,
386148,Sherwin-Williams Paint Store,3460 West Rd,Trenton,MI,48183,(734) 675-2066,42.14201575,-83.21080410,0,America/Detroit,,
371399,Colony- Tool Rental and Repair,2324 Morrissey Ave,Warren,MI,48091,(967) 858-6578,42.46686335,-83.07913970,0,America/Detroit,,
385780,Sherwin-Williams Paint Store,15415 Cedar Ave,Apple Valley,MN,55124,(952) 953-6366,44.72607410,-93.21858375,0,America/Chicago,,
274018,Hirshfield's Baxter,7447 Clearwater Rd N,Baxter,MN,56425,(218) 824-0642,46.36164635,-94.24573505,0,America/Chicago,,
200965,Acme Tools,2025 30th St NW,Bemidji,MN,56601,(218) 444-8665,47.49854020,-94.91070330,1,America/Chicago,,
275190,Hirshfield's Blaine Contractor Service Center,10059 Flanders Ct NE,Blaine,MN,55449,(763) 398-3900,45.15216985,-93.19327350,0,America/Chicago,,
506056,Woodcraft of Minneapolis,9125 Lyndale Ave S,Bloomington,MN,55420,(952) 884-3634,44.83770035,-93.28786425,0,America/Chicago,,
385764,Farrell Equipment \u0026 Supply - Burnsville,3401 Hwy 13 W,Burnsville,MN,55337,(952) 895-5613,44.77583780,-93.26842150,0,America/Chicago,,
385771,Rockler Woodworking and Hardware - Burnsville,2020 County Rd 42 W,Burnsville,MN,55337,(952) 892-7999,44.77583780,-93.26842150,1,America/Chicago,,
385845,Sherwin-Williams Paint Store,4110 Central Ave NE Ste 215,Columbia Heights,MN,55421,(763) 781-9929,45.04356210,-93.24782435,0,America/Chicago,,
121386,Acme Tools,4332 Grand Ave,Duluth,MN,55807,(218) 628-3523,46.74764766,-92.15521510,1,America/Chicago,,
421694,Acme Tools,1271 Town Centre Dr,Eagan,MN,55123,(651) 877-2263,44.83304824,-93.15880007,1,America/Chicago,,
385878,Sherwin-Williams Paint Store,608 W Broadway Ave,Forest Lake,MN,55025,(651) 982-4889,45.27897800,-92.99217630,0,America/Chicago,,
292180,Olson Trading Post Inc,80860 110th St,Glenville,MN,56036,(507) 448-3302,43.51438500,-93.25147400,0,America/Chicago,,
385762,Al's Taping Tools \u0026 Spray Equipment,815 Tower Dr,Hamel,MN,55340,(763) 559-8169,45.04430540,-93.54396540,0,America/Chicago,,
385913,Sherwin-Williams Paint Store,4767 Miller Trunk Hwy,Hermantown,MN,55811,(218) 722-7413,46.82047435,-92.18268660,0,America/Chicago,,
385772,Rockler Woodworking and Hardware - Maplewood,1872 Beam Ave,Maplewood,MN,55109,(651) 773-5285,45.02735680,-93.02099275,1,America/Chicago,,
385982,Sherwin-Williams Paint Store,1898 Beam Ave Ste A,Maplewood,MN,55109,(651) 770-0088,45.02735520,-93.02047945,0,America/Chicago,,
275084,Hirshfield's Minneapolis Contractor Service Center,725 2nd Ave N,Minneapolis,MN,55405,(612) 377-9970,44.97852385,-93.28895045,0,America/Chicago,,
90694,Settergren's of Linden Hills,2813 W 43rd St,Minneapolis,MN,55410,(612) 920-2813,44.92447360,-93.31551529,0,America/Chicago,,
385773,Rockler Woodworking and Hardware - Minnetonka,12995 Ridgedale Dr,Minnetonka,MN,55305,(952) 542-0111,44.96625465,-93.44540050,1,America/Chicago,,
339028,Lloyd True Value Lbr \u0026 Sply,1860 Commerce Dr,North Mankato,MN,56003,(507) 625-4500,44.17903270,-94.04176730,0,America/Chicago,,
385774,The Pinske Edge,119 Main St,Plato,MN,55370,(320) 238-2196,44.77234910,-94.03883390,0,America/Chicago,,
121387,Acme Tools,4150 Berkshire Ln N,Plymouth,MN,55446,(763) 559-8665,45.03133738,-93.45478153,1,America/Chicago,,
407999,Acme Tools,808 Apache Ln SW,Rochester,MN,55902,(507) 801-2263,44.00571530,-92.47311530,1,America/Chicago,,
385765,Farrell Equipment \u0026 Supply - Rochester,945 37th Ave NW,Rochester,MN,55901,(507) 252-0234,44.03691310,-92.52125260,0,America/Chicago,,
386084,Sherwin-Williams Paint Store,19 7th St NE,Rochester,MN,55906,(507) 288-8913,44.03071495,-92.46185255,0,America/Chicago,,
386088,Sherwin-Williams Paint Store,2722 Lincoln Dr,Roseville,MN,55113,(651) 604-9970,45.02322925,-93.16790450,0,America/Chicago,,
385766,Hardware Distributors Ltd,5 Industrial Blvd,Sauk Rapids,MN,56379,(320) 255-9850,45.59512725,-94.14342705,0,America/Chicago,,
275076,Hirshfield's Savage Contractor Service Center,3981 W 143rd St,Savage,MN,55378,(952) 890-7881,44.74468250,-93.33077651,0,America/Chicago,,
271983,Abbott Paint \u0026 Carpet Stillwater,1672 Greeley St S,Stillwater,MN,55082,(651) 439-9695,45.04159870,-92.82132830,0,America/Chicago,,
390655,Sherwin-Williams Paint Store,14450 60th St N,Stillwater,MN,55082,(651) 430-2351,45.03662525,-92.81377770,0,America/Chicago,,
390662,Sherwin-Williams Paint Store,5486 Mountain Iron Dr,Virginia,MN,55792,(218) 749-1750,47.51647745,-92.56160910,0,America/Chicago,,
275072,Hirshfield's West St. Paul,2024 S Robert St,West St Paul,MN,55118,(651) 451-4046,44.88519985,-93.07999675,0,America/Chicago,,
385768,Perkins Lumber Co. Inc.,100 10th St NW,Willmar,MN,56201,(320) 235-3242,45.12255690,-95.05687435,0,America/Chicago,,
371401,Compi Distributors Inc,2855 Haag Rd,Arnold,MO,63010,(636) 296-1111,38.43596185,-90.35098285,0,America/Chicago,,
390475,Sherwin-Williams Paint Store,15539 Manchester Rd,Ballwin,MO,63011,(636) 256-8700,38.59334000,-90.56959930,0,America/Chicago,,
371679,Rockler Woodworking and Hardware,11977 Saint Charles Rock Rd Ste 110,Bridgeton,MO,63044,(314) 209-1116,38.74859360,-90.42061815,1,America/Chicago,,
392852,High Brothers Do it Best Lbr,259 Old South 5,Camdenton,MO,65020,(573) 346-5663,37.98761845,-92.70794135,1,America/Chicago,,
385841,Sherwin-Williams Paint Store,6717 Clayton Rd,Clayton,MO,63117,(314) 721-3060,38.63495470,-90.31674950,0,America/Chicago,,
390501,Sherwin-Williams Paint Store,502 Business Loop 70,Columbia,MO,65203,(573) 443-2481,38.96536690,-92.34498175,0,America/Chicago,,
275438,Reineke Decorating Center,12017 Manchester Rd,Des Peres,MO,63131,(314) 821-1616,38.60261180,-90.43624520,0,America/Chicago,,
273972,Flanagan Paint \u0026 Supply - Benjamin Moore Paint,15878 Clayton Rd,Ellisville,MO,63011,(636) 391-8448,38.60425770,-90.58434095,0,America/Chicago,,
371383,"Cardwell Lumber, Inc.",5927 Bus 50 W,Jefferson City,MO,65109,(573) 893-2836,38.58376830,-92.30768750,0,America/Chicago,,
371721,Schutte Lumber Company,3001 Southwest Blvd,Kansas City,MO,64108,(816) 753-6262,39.07428700,-94.60424565,0,America/Chicago,,
371333,Ballew Saw \u0026 Tool,325 S Kimbrough Ave,Springfield,MO,65806,(800) 288-7483,37.20719545,-93.28706410,0,America/Chicago,,
386131,Sherwin-Williams Paint Store,535 E St Louis St,Springfield,MO,65806,(417) 862-7483,37.20939735,-93.28710305,0,America/Chicago,,
386132,Sherwin-Williams Paint Store,3027 S Kimbrough Ave,Springfield,MO,65807,(417) 882-6429,37.15902950,-93.28595765,0,America/Chicago,,
386091,Sherwin-Williams Paint Store,1340 S 5th St,St Charles,MO,63301,(636) 724-1612,38.77143930,-90.49209815,0,America/Chicago,,
371338,Beaver Industrial Supply,2111 January Ave,St. Louis,MO,63110,(314) 773-5999,38.61701800,-90.28360660,0,America/Chicago,,
386134,Sherwin-Williams Paint Store,2590 Lemay Ferry Rd,St. Louis,MO,63125,(314) 487-3770,38.51900985,-90.30578540,0,America/Chicago,,
81385,Woodcraft of St. Louis - Maryland Heights,2077 Congressional Drive,St. Louis,MO,63146,(314) 993-0413,38.69736340,-90.43943148,0,America/Chicago,,
385900,Sherwin-Williams Paint Store,1668 George Abraham Blvd,Greenville,MS,38703,(662) 335-2631,33.37244380,-91.03705465,0,America/Chicago,,
385902,Sherwin-Williams Paint Store,619 W Park Ave,Greenwood,MS,38930,(662) 453-4651,33.52789820,-90.19863185,0,America/Chicago,,
476952,OS Lumber \u0026 Supply,1611 Government St,Ocean Springs,MS,39564,(228) 875-4112,30.41398605,-88.82055280,0,America/Chicago,,
386033,Sherwin-Williams Paint Store,6409 Washington Ave,Ocean Springs,MS,39564,(228) 875-1840,30.43486635,-88.83063450,0,America/Chicago,,
386041,Sherwin-Williams Paint Store,1681 James Kimmons Dr,Oxford,MS,38655,(662) 233-8000,34.38697530,-89.50068915,0,America/Chicago,,
90742,Sneed's Ace Hardware,1400 University Ave,Oxford,MS,38655,(662) 234-3232,34.36344010,-89.51753270,0,America/Chicago,,
371322,Ameitech/South,210 Industrial Dr,Ridgeland,MS,39157,(601) 853-0830,32.42260145,-90.14107260,0,America/Chicago,,
390649,Sherwin-Williams Paint Store,836 Goodman Rd E,Southaven,MS,38671,(662) 349-9714,34.96308830,-89.97489065,0,America/Chicago,,
386151,Sherwin-Williams Paint Store,526 W Main St,Tupelo,MS,38804,(662) 842-4882,34.25784290,-88.70998295,0,America/Chicago,,
177016,Kenyon Noble Lumber \u0026 Hardware,4949 Jackrabbit Ln,Belgrade,MT,59714,(406) 388-6400,45.74297495,-111.18631822,0,America/Denver,,
371302,A\u0026H Turf \u0026 Specialties Inc,468 Moore Ln,Billings,MT,59101,(406) 245-8466,45.76098575,-108.54126740,0,America/Denver,,
170052,Sherwin-Williams Commercial Paint Store,2051 Rosebud Dr,Billings,MT,59102,(406) 655-9801,45.75908120,-108.56809820,0,America/Chicago,,
89795,Kenyon Noble Lumber and Hardware,1243 W Oak St,Bozeman,MT,59715,(406) 586-2384,45.69396749,-111.05347182,0,America/Chicago,,
393195,Johnson Madison Lumber Company,815 10th St N,Great Falls,MT,59401,(406) 771-0222,47.51486770,-111.28955380,0,America/Denver,,
371738,Superior Sharpening \u0026 Machine,1301 Orange Ave,Helena,MT,59601,(406) 449-0919,46.61021935,-112.01869010,0,America/Denver,,
390557,Sherwin-Williams Paint Store,53 1st Ave E N,Kalispell,MT,59901,(406) 752-5588,48.20020810,-114.31070970,0,America/Denver,,
393620,Western Building Center Kalispell,1745 3rd Ave E,Kalispell,MT,59901,(406) 755-6411,48.18311230,-114.30273710,0,America/Denver,,
386000,Sherwin-Williams Paint Store,320 S Haynes Ave,Miles City,MT,59301,(406) 232-3267,46.40473090,-105.82219505,0,America/Denver,,
371352,Boyce Lumber \u0026 Design Center,1410 S Russell St,Missoula,MT,59801,(406) 728-7100,46.85854045,-114.01771105,0,America/Denver,,
170057,Sherwin-Williams Paint Store,1428 S Reserve St,Missoula,MT,59801,(406) 543-5950,46.85815270,-114.03874370,0,America/Chicago,,
339277,Western Building Center Whitefish,6130 U.S. 93 S,Whitefish,MT,59937,(406) 862-2545,48.39657365,-114.33591778,0,America/Denver,,
385783,Sherwin-Williams Paint Store,417 Airport Rd,Arden,NC,28704,(828) 650-6414,35.44616815,-82.53134920,0,America/New_York,,
385799,Sherwin-Williams Paint Store,6644 Wilkinson Blvd,Belmont,NC,28012,(704) 901-7768,35.25197265,-81.03459970,0,America/New_York,,
390486,Sherwin-Williams Paint Store,1266 Asheville Hwy STE 9,Brevard,NC,28712,(828) 883-8728,35.25953985,-82.71456540,0,America/New_York,,
383679,Benjamin Moore - Prism Paint + Design,1248 NW Maynard Rd,Cary,NC,27513,(919) 650-3035,35.78546105,-78.80933590,0,America/New_York,,
371550,Klingspor's Woodworking Shop,107 Edinburgh S Dr #151,Cary,NC,27511,(919) 876-0707,35.73689960,-78.79854570,0,America/New_York,,
371682,Rockler Woodworking and Hardware,314 Crossroads Blvd.,Cary,NC,27518,(919) 208-2030,35.75959175,-78.73880785,1,America/New_York,,
385831,Sherwin-Williams Paint Store,992 Kildaire Farm Rd,Cary,NC,27511,(919) 469-8530,35.77196330,-78.78327340,0,America/New_York,,
383680,Benjamin Moore - Prism Paint + Design,245 S Elliott Rd A,Chapel Hill,NC,27514,(919) 904-7044,35.93253550,-79.02624900,0,America/New_York,,
175194,Sherwin-Williams Paint Store,1507 E Franklin St,Chapel Hill,NC,27514,(919) 968-4435,35.93115887,-79.03411295,0,America/New_York,,
88556,Blackhawk Hardware,4225 Parkroad Shopping Center,Charlotte,NC,28209,(704) 525-2682,35.17502558,-80.84807613,0,America/New_York,,
275283,Hunter Coatings Benjamin Moore,9315 Monroe Rd suite f,Charlotte,NC,28270,(704) 321-5990,35.14444735,-80.74146795,0,America/New_York,,
371564,LeNeave Woodworking Machinery \u0026 Supply,4408 S Tryon St,Charlotte,NC,28217,(704) 523-3187,35.18552070,-80.88595900,0,America/New_York,,
371640,Richelieu CHARLOTTE,1327 Wood Branch Dr unit p,Charlotte,NC,28273,(704) 599-8817,35.12524845,-80.92669025,0,America/New_York,,
371683,Rockler Woodworking and Hardware,5335 Ballantyne Commons Pkwy Ste 30,Charlotte,NC,28277,(704) 815-6260,35.06376390,-80.77335070,1,America/New_York,,
175197,Sherwin-Williams Paint Store,1408 East Blvd ste a,Charlotte,NC,28203,(704) 333-2685,35.19977550,-80.84443890,0,America/New_York,,
385834,Sherwin-Williams Paint Store,10701 McMullen Creek Pkwy Ste A,Charlotte,NC,28226,(704) 341-8422,35.08849470,-80.85729005,0,America/New_York,,
385835,Sherwin-Williams Paint Store,4903 South Blvd Ste A,Charlotte,NC,28217,(704) 525-2262,35.17169945,-80.87555345,0,America/New_York,,
385836,Sherwin-Williams Paint Store,8405 Old Statesville Rd,Charlotte,NC,28269,(704) 921-9808,35.33639510,-80.82544925,0,America/New_York,,
385842,Sherwin-Williams Paint Store,2662 Lewisville Clemmons Rd,Clemmons,NC,27012,(336) 766-6635,36.02485505,-80.38257330,0,America/New_York,,
371743,Talbert Building Supply,3701 Dillon Industrial Dr,Clemmons,NC,27012,(336) 766-6481,35.99721855,-80.38451565,0,America/New_York,,
390503,Sherwin-Williams Paint Store,18206 Manhatten Pkwy,Cornelius,NC,28031,(704) 895-4501,35.48011215,-80.88630275,0,America/New_York,,
385863,Sherwin-Williams Paint Store,3616 Witherspoon Blvd #101,Durham,NC,27707,(919) 401-5158,35.94937450,-78.99018850,0,America/New_York,,
390517,Sherwin-Williams Paint Store,3148 Hillsborough Rd,Durham,NC,27705,(919) 383-8529,36.01746210,-78.94008260,0,America/New_York,,
385875,Sherwin-Williams Paint Store,454 N McPherson Church Rd,Fayetteville,NC,28303,(910) 867-6152,35.07338355,-78.95226925,0,America/New_York,,
371549,Klingspor's Woodworking Shop Of Asheville,270 Rutledge Rd a,Fletcher,NC,28732,(828) 687-3940,35.44528110,-82.52632575,0,America/New_York,,
371751,The Hardwood Store of North Carolina,100 Railroad Ave,Gibsonville,NC,27249,(336) 449-9627,36.10520290,-79.54342030,0,America/New_York,,
371643,Richelieu GREENSBORO,2600 Greengate Dr,Greensboro,NC,27406,(336) 841-5100,36.02540525,-79.79928835,0,America/New_York,,
175206,Sherwin-Williams Paint Store,500 Summit Ave,Greensboro,NC,27405,(336) 273-9429,36.07865911,-79.78291307,0,America/New_York,,
385899,Sherwin-Williams Paint Store,2109 Roseland St,Greensboro,NC,27408,(336) 273-8481,36.10198950,-79.78602500,0,America/New_York,,
390540,Sherwin-Williams Paint Store,603A College Rd,Greensboro,NC,27410,(336) 292-8131,36.08677950,-79.88933810,0,America/New_York,,
390541,Sherwin-Williams Paint Store,303 E Arlington Blvd,Greenville,NC,27858,(252) 756-6108,35.58745235,-77.37233270,0,America/New_York,,
385912,Sherwin-Williams Paint Store,320 S Main St,Hendersonville,NC,28792,(828) 693-6918,35.31176535,-82.45878695,0,America/New_York,,
371551,Klingspor's Woodworking Shop,856 21st St Dr SE,Hickory,NC,28602,(828) 326-9663,35.71787120,-81.28730785,0,America/New_York,,
385915,Sherwin-Williams Paint Store,210 1st Ave NE,Hickory,NC,28601,(828) 322-3407,35.73295230,-81.33532945,0,America/New_York,,
385916,Sherwin-Williams Paint Store,127 Westchester Dr,High Point,NC,27262,(336) 869-7186,35.98237310,-80.02572075,0,America/New_York,,
385921,Sherwin-Williams Paint Store,301 Village Walk Dr,Holly Springs,NC,27540,(919) 577-6491,35.64096255,-78.83875850,0,America/New_York,,
385934,Sherwin-Williams Paint Store,4310 Henderson Dr,Jacksonville,NC,28546,(910) 455-0271,34.79522445,-77.41229620,0,America/New_York,,
385941,Sherwin-Williams Paint Store,2315 Coldwater Ridge Dr,Kannapolis,NC,28083,(704) 794-6679,35.46840190,-80.59168010,0,America/New_York,,
385945,Sherwin-Williams Paint Store,936 NC-66,Kernersville,NC,27284,(336) 993-0282,36.10722505,-80.06244660,0,America/New_York,,
330568,Benjamin Moore,3722 N Croatan Hwy Ste B,Kitty Hawk,NC,27949,(252) 715-5980,36.06272536,-75.69787711,0,America/New_York,,
90629,Saines Hardware \u0026 Garden Center,127 Spake Rd,Lincolnton,NC,28092,(704) 735-3911,35.46605811,-81.27046133,0,America/Chicago,,
371792,Woodcraft of Charlotte,1725 Windsor Square Dr,Matthews,NC,28105,(704) 847-8300,35.13436175,-80.71106930,0,America/New_York,,
386002,Sherwin-Williams Paint Store,1743 US-601,Mocksville,NC,27028,(336) 751-0234,35.92692085,-80.59429860,0,America/New_York,,
386004,Sherwin-Williams Paint Store,1203 Skyway Dr,Monroe,NC,28110,(704) 283-1523,34.99326945,-80.54924695,0,America/New_York,,
371754,"The Moulding Source, Inc.",184 Azalea Rd,Mooresville,NC,28115,(704) 658-1111,35.59373835,-80.77778510,0,America/New_York,,
186600564,"The Wood Shop Tools and Wood, LLC",919 Broad St.,New Bern,NC,28560,(252) 631-2024,35.107758,-77.048607,0,,festool,https://festool.locally.com/stores/festool
386024,Sherwin-Williams Paint Store,324 Wilkesboro Ave,North Wilkesboro,NC,28659,(336) 667-2218,36.15598505,-81.14582910,0,America/New_York,,
386032,Sherwin-Williams Paint Store,6855 Beach Dr SW #1,Ocean Isle Beach,NC,28469,(910) 575-0025,33.89890200,-78.46631200,0,America/New_York,,
274222,Benjamin Moore - Prism Paint + Design,2904 Wake Forest Rd,Raleigh,NC,27609,(919) 877-9099,35.82057220,-78.62298435,0,America/New_York,,
386073,Sherwin-Williams Paint Store,2414 Wake Forest Rd,Raleigh,NC,27608,(919) 856-8552,35.81456515,-78.62594885,0,America/New_York,,
371834,Woodcraft Raleigh,4317 Pleasant Valley Rd,Raleigh,NC,27612,(919) 781-1911,35.85875295,-78.70801425,0,America/New_York,,
386076,Sherwin-Williams Paint Store,620 S Scales St,Reidsville,NC,27320,(336) 342-5816,36.35396820,-79.66505370,0,America/New_York,,
371744,Talbert Building Supply,1101 Old Durham Rd,Roxboro,NC,27573,(336) 599-1135,36.36384200,-78.97862655,0,America/New_York,,
371752,The Hardwood Store of North Carolina,175 Lane Pkwy,Salisbury,NC,28146,(336) 449-9627,35.60715555,-80.52110125,0,America/New_York,,
386097,Sherwin-Williams Paint Store,2105 S Horner Blvd,Sanford,NC,27330,(919) 774-4718,35.46323555,-79.14897570,0,America/New_York,,
371716,"Rod's Roundup, Inc.",1610 E Dixon Blvd,Shelby,NC,28152,(704) 482-7431,35.27263960,-81.51019370,0,America/New_York,,
175221,Sherwin-Williams Paint Store,705 SW Broad St,Southern Pines,NC,28387,(910) 692-6450,35.16855762,-79.39913009,0,America/New_York,,
386165,Sherwin-Williams Paint Store,680 Carolina Ave,Washington,NC,27889,(252) 946-1056,35.55141405,-77.05855055,0,America/New_York,,
386185,Sherwin-Williams Paint Store,25 S Kerr Ave,Wilmington,NC,28403,(910) 799-1170,34.24144125,-77.88837335,0,America/New_York,,
386186,Sherwin-Williams Paint Store,7336 Market St Ste 1,Wilmington,NC,28411,(910) 686-5310,34.27640060,-77.81450820,0,America/New_York,,
371576,MB Stone Care \u0026 Supply,2301 Industrial Park Dr,Wilson,NC,27893,(888) 509-5831,35.70151720,-77.88942135,0,America/New_York,,
371552,Klingspor's Woodworking Shop,532 Hanes Mall Blvd,Winston-Salem,NC,27103,(336) 768-9663,36.06397150,-80.30206900,0,America/New_York,,
386190,Sherwin-Williams Paint Store,4803 Country Club Rd,Winston-Salem,NC,27104,(336) 306-8149,36.08103135,-80.34106450,0,America/New_York,,
390673,Sherwin-Williams Paint Store,1017 Hanes Mall Blvd,Winston-Salem,NC,27103,(336) 768-4540,36.06536065,-80.31569760,0,America/New_York,,
390674,Sherwin-Williams Paint Store,113 Oakwood Dr,Winston-Salem,NC,27103,(336) 748-9495,36.09089840,-80.28124840,0,America/New_York,,
386191,Sherwin-Williams Paint Store,2323 Elaines Way Ste C,Winterville,NC,28590,(252) 355-2732,35.53646190,-77.40812385,0,America/New_York,,
164569,Acme Tools,3840 E Rosser Ave,Bismarck,ND,58501,(701) 258-1267,46.81157670,-100.73191650,1,America/Chicago,,
385758,Acme Equipment,680 36th St S,Fargo,ND,58103,(701) 799-7000,46.86768300,-96.84001000,1,America/Chicago,,
121385,Acme Tools,920 36th St S,Fargo,ND,58103,(701) 476-4600,46.86690094,-96.83990902,1,America/Chicago,,
196418,Acme Equipment,3401 Gateway Dr,Grand Forks,ND,58203,(701) 355-5022,47.93217580,-97.07861705,1,America/Chicago,,
88315,Acme Tools,1705 13th Ave N,Grand Forks,ND,58203,(701) 746-6481,47.93189586,-97.05041423,1,America/Chicago,,
