zip,lat,lon
44045,41.743895,-81.286268
21628,39.233174,-75.922049
48157,41.815464,-83.437467
45876,40.934176,-84.338664
50664,42.706961,-92.072256
78351,27.667801,-97.75258
43437,41.253957,-83.601779
94929,38.254528,-122.962371
58074,46.218057,-96.87601
62514,39.767497,-89.045007
28325,35.15337,-78.10422
13087,42.696836,-76.169764
98824,47.068516,-119.866543
02071,42.106425,-71.268951
47114,38.287515,-86.073418
57358,44.075188,-98.422024
13117,43.008063,-76.707683
41849,37.173991,-82.732572
71253,32.996085,-91.315728
36688,30.695541,-88.187867
39771,33.606669,-89.279109
62829,38.003336,-88.490961
08738,40.024765,-74.059612
13664,44.584013,-75.64546
85626,31.359301,-109.568278
93258,36.058332,-119.152094
30623,33.728681,-83.513005
17748,41.147811,-77.340152
61564,40.498515,-89.656218
78208,29.439875,-98.458105
98562,47.237991,-124.199826
25421,39.378211,-78.163825
53928,43.418098,-89.155032
05825,44.858403,-72.25285
63828,36.750369,-89.691841
95312,37.421071,-120.652983
13319,43.02709,-75.265991
16372,41.201025,-79.874512
05447,44.94219,-72.703176
32970,27.754026,-80.450493
63868,36.845769,-89.689692
21920,39.656246,-75.841007
89047,37.757726,-117.63865
73097,35.398931,-97.645011
52326,42.394756,-91.75651
56146,43.580062,-96.103432
22548,37.827225,-76.701525
43458,41.530446,-83.213365
06023,41.612592,-72.720093
68364,40.836151,-97.229918
74459,35.518777,-95.492126
75164,33.075574,-96.303404
36267,33.195092,-85.946532
78590,26.501875,-97.635063
03238,43.98164,-71.887014
49959,46.469886,-89.998077
08341,39.521486,-74.958651
62352,39.568163,-90.654562
53935,43.587632,-89.06555
55054,44.571531,-93.350679
16725,41.899312,-78.661955
70465,30.875781,-90.51384
22646,39.072518,-78.050929
68419,40.602959,-96.511279
16321,41.568325,-79.400859
36555,30.399667,-87.773019
56384,45.809944,-94.567527
68749,42.460326,-97.475323
19523,40.200867,-75.850772
30346,33.924277,-84.338809
41014,39.064811,-84.504526
43116,39.772755,-83.062758
27582,36.447352,-78.569089
74943,35.099974,-95.099411
26159,39.607357,-80.932238
61848,40.306942,-87.700962
82218,41.936235,-104.140039
53170,42.555548,-88.156246
15929,40.480233,-79.011209
24719,37.487241,-81.326586
61317,41.431965,-89.208181
56056,44.07278,-94.579472
15737,40.598761,-78.753567
21405,39.028145,-76.548016
54441,44.642011,-90.10604
16230,41.020482,-79.283246
43805,40.389985,-81.971796
06608,41.186475,-73.181251
08063,39.867297,-75.185621
13784,42.435289,-76.217749
19405,40.099644,-75.334292
88115,33.931766,-103.34467
49864,45.841522,-86.650397
04003,43.733675,-69.971397
64066,39.139616,-94.138543
29844,33.785183,-82.214131
07857,40.897942,-74.693366
71728,34.008912,-93.105276
74368,36.207257,-94.848247
91204,34.135557,-118.26094
61553,40.621388,-90.026814
15953,40.208407,-78.8849
72123,35.257764,-91.236698
21862,38.395818,-75.212931
99771,64.356124,-161.196462
32133,29.01214,-81.914706
38869,34.356295,-88.83632
65728,36.877092,-93.3353
78561,26.468912,-97.915781
16030,41.136202,-79.796907
06414,41.577044,-72.552334
61433,40.554375,-90.168989
96730,21.538215,-157.844346
62046,38.892463,-89.838728
62058,38.968437,-89.764607
21610,39.367115,-76.072496
20763,39.137262,-76.820091
17318,40.020192,-76.726062
43436,41.713539,-82.826002
21023,39.523198,-76.740196
43346,40.576822,-83.845209
74946,35.396251,-94.452432
35112,33.694069,-86.474733
14529,42.537549,-77.644143
43620,41.665178,-83.554722
26323,39.262277,-80.290552
12872,43.883923,-73.722977
68330,40.707409,-97.341196
99749,66.978607,-160.431777
24612,37.101469,-81.849825
57364,43.434393,-98.617803
95972,39.422772,-121.337648
24061,37.22582,-80.426238
63653,37.861318,-90.587878
60939,40.567001,-87.777093
48320,42.611935,-83.338092
12978,44.61294,-73.789918
62026,38.786212,-90.003857
95019,36.935853,-121.784476
21777,39.279296,-77.528727
62459,38.929977,-88.027782
62537,39.852606,-89.09325
07880,40.880001,-74.876253
27813,35.634739,-77.937516
67363,37.332888,-95.719728
17097,40.574148,-76.676881
15646,40.095153,-79.344493
55087,44.236212,-93.409214
64072,39.240552,-94.299635
01128,42.092296,-72.489135
16839,41.003239,-78.106435
61552,40.821419,-89.564892
79380,33.739154,-102.327823
27256,35.560484,-79.27462
56363,45.69715,-93.652212
25653,37.823634,-81.991248
46146,39.579642,-85.569555
61539,40.556359,-89.762845
63466,40.2662,-91.618556
66045,38.954328,-95.261527
54207,44.080075,-87.982256
87933,32.791109,-107.278867
28378,34.858772,-79.050603
61949,39.657567,-87.858415
39359,32.568531,-89.33207
50467,43.209092,-93.066238
65327,38.976539,-93.484089
70576,30.780968,-92.418253
44493,40.82192,-80.888597
11565,40.67502,-73.671722
95613,38.81263,-120.891712
07102,40.735659,-74.173605
44274,41.099446,-81.728537
45864,41.100214,-84.136736
49320,43.755143,-85.287539
60469,41.628697,-87.686312
46968,41.170477,-86.551835
05833,44.837389,-71.977498
08561,40.247399,-74.581329
14802,42.253779,-77.789892
85734,32.067613,-110.867172
74340,36.474142,-95.017845
98934,46.980641,-120.419425
61059,42.454648,-89.940823
70076,30.054467,-90.64973
18056,40.447051,-75.547229
62689,39.534044,-89.765721
81221,38.362378,-105.14243
74830,35.144519,-96.664618
13305,43.895228,-75.430765
85620,31.33849,-109.944654
93530,36.493858,-117.890389
94528,37.841477,-121.958154
06262,42.019311,-71.948384
46771,41.694627,-85.296924
71942,34.221234,-92.994236
13301,43.422874,-75.215877
24168,36.736039,-79.948755
30822,32.919257,-81.944353
72749,35.868416,-94.437597
04855,43.931932,-69.287741
28749,35.841043,-82.097874
45674,38.877863,-82.380851
57354,43.193624,-97.844102
40334,38.025073,-83.745044
56525,46.671573,-96.751935
16160,40.928358,-80.362385
75565,32.950209,-94.073953
43520,41.380047,-84.635669
23955,37.112362,-78.069873
26162,39.568702,-80.766701
30562,34.918996,-83.38368
14504,42.968432,-77.232698
06079,42.041768,-73.397479
38677,34.361968,-89.538578
23681,37.096813,-76.383535
10933,41.368021,-74.512999
90270,33.988557,-118.187688
12150,42.880523,-74.052689
19126,40.056119,-75.136564
52401,41.975486,-91.659172
75658,32.172179,-94.899076
08554,40.112984,-74.781093
14413,43.222891,-76.970649
19931,38.569298,-75.610451
43136,39.801631,-82.815387
32814,28.56947,-81.326469
15539,40.128381,-78.59338
22623,38.848927,-78.140664
18915,40.272505,-75.256209
45897,40.84148,-83.656145
61468,41.256502,-90.387431
72099,34.900648,-92.154384
08353,39.462418,-75.29244
12745,41.78502,-75.026358
51101,42.493688,-96.394184
18816,41.739764,-75.909739
49915,46.064638,-88.627095
95139,37.224877,-121.763856
06853,41.066116,-73.438002
60974,40.717984,-87.735903
04108,43.636765,-70.186808
58204,47.960469,-97.370795
50521,42.346223,-94.102821
18076,40.373755,-75.481545
18823,41.773948,-75.691554
55722,47.283261,-93.434435
08049,39.854575,-75.038137
13457,42.775248,-75.036865
12483,41.67459,-74.454933
39762,33.446514,-88.795832
32730,28.652057,-81.34348
73567,34.747384,-98.17093
12784,41.6672,-74.611776
63380,38.813115,-91.12213
19944,38.477868,-75.053083
77702,30.086285,-94.128289
12977,44.296612,-74.09891
99626,61.513975,-160.358929
77615,30.357102,-94.065681
12929,44.719713,-73.719082
61315,41.285326,-89.366593
68379,40.529115,-95.869802
11796,40.731247,-73.099419
61439,41.029203,-90.350207
62464,38.997956,-87.82379
06269,41.808938,-72.251617
51637,40.620441,-95.118338
23461,36.770602,-75.963772
72181,35.162396,-92.445162
60163,41.88793,-87.909467
63746,37.707841,-89.694828
67221,37.635429,-97.258223
01066,42.413039,-72.623639
95676,38.87433,-121.713844
27815,35.924689,-77.693027
15949,40.406525,-79.135235
49717,45.425791,-84.687367
71823,33.829113,-94.123319
40155,37.948316,-85.99416
18220,40.837296,-76.081511
11956,40.991089,-72.472124
07034,40.87948,-74.380104
46144,39.665814,-85.647072
55716,47.321718,-93.26434
14041,42.400393,-78.976646
34250,27.569606,-82.585138
14480,42.838209,-77.707442
12063,42.567308,-73.639545
51015,42.339375,-96.081085
52158,43.043143,-91.192527
49934,47.165644,-88.439092
32509,30.469744,-87.340363
43519,41.419465,-84.406872
94569,38.044092,-122.191943
40025,38.301619,-85.652127
72945,35.099425,-94.362627
75764,31.895231,-95.14368
15712,40.793174,-78.846905
92091,33.052389,-117.182817
23398,37.520559,-75.939732
46958,40.818129,-86.121097
33851,28.04481,-81.626341
02744,41.606252,-70.913632
13116,43.074532,-76.007925
02791,41.530554,-71.084996
59841,46.334211,-114.222998
24731,37.397354,-81.151631
05902,45.009587,-71.487927
19009,40.137798,-75.063121
07028,40.804798,-74.204569
54861,46.598934,-90.643311
01338,42.575889,-72.80665
18333,40.898344,-75.490978
28519,35.127835,-77.012553
45218,39.266233,-84.519763
17266,40.088568,-77.412933
53942,43.463955,-90.165331
98821,47.552197,-120.563703
24851,37.601371,-81.833685
34140,25.925119,-81.662613
44607,40.695908,-81.026873
74446,35.851152,-95.322222
98330,46.757092,-122.153221
71745,33.499739,-92.394977
71864,33.508168,-93.289815
67117,38.074214,-97.346242
75780,31.989107,-95.091218
75157,32.463433,-96.449255
45861,41.085878,-84.425651
62273,38.78684,-89.583768
15783,40.602966,-79.345018
01850,42.656045,-71.303309
27259,35.491435,-79.526237
64743,38.663695,-94.213956
02650,41.701947,-69.961453
52767,41.573826,-90.424992
71247,32.271289,-92.720338
38235,35.991104,-88.58126
73145,35.424279,-97.414037
74942,34.894594,-94.978025
21056,39.078951,-76.436246
16422,41.667548,-80.310188
65529,37.929116,-91.989143
68010,41.257091,-96.133346
17029,40.558017,-77.616997
70523,29.872128,-91.530498
95010,36.976355,-121.954723
15027,40.666338,-80.240179
22301,38.819957,-77.059285
27819,35.814154,-77.457328
29634,34.6756,-82.835245
78567,26.044155,-97.738421
48109,42.291245,-83.708195
23021,37.400964,-76.371839
95814,38.580568,-121.49559
05731,43.752116,-73.294096
05850,44.563804,-72.035658
47966,39.888495,-87.414389
51444,42.012169,-94.973518
50324,41.604709,-93.712724
08095,39.649298,-74.858006
75788,31.822539,-94.916146
23870,36.752475,-77.500167
65731,36.653457,-93.125924
47123,38.285576,-86.471806
43222,39.961192,-83.035484
52252,42.197129,-91.227238
08402,39.326385,-74.504473
42440,37.238676,-87.470011
58001,46.448366,-96.740812
21140,38.950842,-76.586726
39062,31.984861,-89.898316
66024,39.762082,-94.889502
18631,41.030711,-76.302779
20714,38.703075,-76.532853
90254,33.864259,-118.399303
25916,37.678176,-81.490278
79066,35.499266,-101.03425
78339,27.800017,-97.796112
17099,40.63673,-77.580106
22957,38.229674,-78.191677
95130,37.277676,-121.986238
55805,46.799685,-92.092366
03293,43.979296,-71.672741
08224,39.599334,-74.467435
85135,32.99495,-110.779898
74761,34.005089,-95.200867
31524,31.240597,-81.473387
61833,40.099196,-87.64723
84772,37.793286,-112.947567
18335,41.058231,-75.107671
44251,41.02819,-81.927641
42323,37.173258,-87.034023
77875,30.578914,-95.941674
95671,38.694464,-121.153753
72449,36.166607,-90.817171
11709,40.906313,-73.558244
73050,35.938315,-97.256014
41663,37.567286,-82.663407
77580,29.85752,-94.874131
99778,65.252359,-166.352133
13675,44.277033,-75.843656
15208,40.453891,-79.898794
61328,41.509284,-89.458993
62289,38.597636,-89.751278
72669,36.06479,-92.873627
04613,44.368835,-68.027614
49406,42.64076,-86.210618
50040,42.17363,-94.101233
43008,39.933044,-82.483203
62519,39.928801,-89.395313
92624,33.456649,-117.666808
24595,37.56071,-79.081021
37730,36.56839,-83.973561
41183,38.55033,-82.736653
62856,37.952271,-88.838385
97335,44.637754,-122.880457
28375,34.477245,-79.043363
16868,40.727271,-77.89064
98350,47.906498,-124.622368
40803,37.045821,-83.422606
18460,41.268824,-75.344812
23163,37.357073,-76.297334
85363,33.584969,-112.304916
64868,36.687541,-94.61285
68001,41.33371,-96.954903
15225,40.50668,-80.113844
31421,32.086966,-81.078188
42463,37.47262,-87.869452
12543,41.485945,-74.223538
40010,38.372519,-85.459505
14881,42.399919,-76.358882
89428,39.256879,-119.630973
64745,38.15126,-94.507744
64125,39.106463,-94.494153
17501,40.156733,-76.20608
93202,36.318686,-119.70752
07077,40.554147,-74.25306
12752,41.681031,-74.985485
23062,37.262931,-76.507489
60157,41.975298,-88.056215
07440,40.946468,-74.29304
49116,41.848108,-86.672121
36753,31.836973,-87.107572
11224,40.577372,-73.988706
83433,44.492859,-111.317901
12124,42.448502,-73.788651
23436,36.893756,-76.506917
36910,32.230807,-88.159321
32410,29.951994,-85.428336
64686,39.748701,-93.623824
07432,40.995809,-74.141262
12911,44.535492,-73.468293
80746,40.607064,-102.456953
41390,37.410075,-83.380732
20862,39.1808,-77.017395
41848,37.116337,-82.937277
49796,45.272213,-84.948286
44693,40.297769,-81.188203
23440,37.825183,-75.99022
95007,37.110125,-122.114345
45853,40.986494,-84.195186
94041,37.388239,-122.075351
10501,41.295591,-73.759425
28542,34.729932,-77.461943
02723,41.692208,-71.132132
79101,35.206072,-101.8395
94963,38.00761,-122.664748
07758,40.434236,-74.100665
61871,40.191174,-87.979219
55968,44.397037,-92.089941
70513,29.899977,-91.903269
51331,43.35956,-95.13082
58565,47.496387,-101.371365
99650,61.94257,-162.884603
95233,38.186187,-120.368557
17261,39.859807,-77.511706
40946,36.957598,-83.824614
31003,32.596881,-83.222928
40202,38.252811,-85.751946
15351,39.878508,-79.93059
75782,32.068956,-95.588366
13333,42.825234,-74.827936
42533,37.072195,-84.592355
19967,38.539706,-75.120863
99750,67.74279,-164.530444
66961,39.693369,-97.7756
27964,36.127053,-75.804257
16054,41.151962,-79.661156
16659,40.160029,-78.388322
61237,41.341768,-90.862181
03890,43.81501,-71.209375
49627,45.112422,-85.358744
20690,38.158366,-76.53478
63784,36.994979,-89.696024
13404,43.738437,-75.480939
56356,45.6336,-94.72762
62279,38.133836,-90.135803
02641,41.753951,-70.155393
61751,40.214556,-89.299252
19492,40.282294,-75.493445
16616,40.769816,-78.458443
13632,44.126946,-76.068232
14479,43.236298,-78.304495
23459,36.91681,-76.171748
21627,38.233114,-76.046404
75641,32.384546,-94.575669
95253,38.147169,-121.195284
55758,47.506036,-92.720175
38070,35.940437,-89.249173
53802,42.805457,-90.893602
60195,42.065367,-88.086587
62292,38.213149,-89.681962
38105,35.151419,-90.035468
70650,30.233755,-92.920679
12165,42.315193,-73.507601
11789,40.962028,-72.971008
72339,35.416034,-90.264922
77978,28.690358,-96.57791
32658,29.851858,-82.416554
62927,37.943544,-89.251992
13826,42.091802,-75.633696
46393,41.513891,-87.168001
12778,41.661739,-74.814205
04944,44.686891,-69.643928
78143,29.25871,-97.851241
78585,26.484168,-99.080648
23160,37.629084,-77.840754
64167,39.319092,-94.482038
02671,41.670336,-70.111068
22989,38.29321,-78.11901
01097,42.165868,-72.830985
76267,33.369335,-97.397099
59414,47.527748,-111.259956
17014,40.6596,-77.193604
89018,36.570645,-115.668006
11694,40.575314,-73.851235
65666,36.57483,-92.360456
99824,58.265381,-134.400144
39534,30.408572,-88.921273
48015,42.480563,-83.027424
79121,35.174461,-101.929219
08730,40.10841,-74.06217
78342,27.660163,-98.075692
04056,43.66059,-70.858688
78843,29.343574,-100.78914
70556,30.190636,-92.583797
52163,43.219765,-92.103146
96780,19.965975,-155.224929
25908,37.667767,-81.244349
37326,35.040252,-84.383286
79908,31.833114,-106.364975
80732,40.988467,-104.305251
14029,42.472913,-78.263441
54113,44.261995,-88.309534
07063,40.605118,-74.444522
79012,35.117246,-102.107254
67478,39.385696,-97.949921
02191,42.245077,-70.946528
63045,38.769628,-90.464026
46302,41.364467,-87.123692
60920,41.030214,-88.30379
76686,31.743177,-96.540199
74720,33.831478,-96.371632
95968,39.435177,-121.551779
16331,41.287515,-79.559279
18923,40.353617,-75.166702
71724,33.334924,-92.534802
08904,40.500795,-74.427911
38767,34.128071,-90.805499
64874,36.752144,-94.052997
02126,42.277436,-71.089968
17876,40.858162,-76.825783
28672,36.483327,-81.32672
39193,32.243461,-90.069892
70079,30.002153,-90.412317
66517,39.11092,-96.702353
32692,29.329319,-83.172494
41760,37.194137,-83.086065
24411,38.118186,-79.330583
31067,32.852296,-82.961654
52351,41.874913,-91.835325
07640,40.991681,-73.980202
61941,39.804583,-88.075037
08065,40.002615,-75.035273
06373,41.685382,-71.805355
25907,37.856018,-81.086217
62076,39.341875,-89.233793
85003,33.45052,-112.078343
34734,28.537003,-81.515454
98050,47.547343,-121.939703
88009,31.912585,-108.536315
94805,37.942209,-122.323545
60534,41.81239,-87.820036
16244,40.804985,-79.279083
22946,37.847883,-78.563525
18452,41.483875,-75.589585
78547,26.304187,-98.696403
95538,41.868335,-124.154257
18602,41.186018,-75.753988
22731,38.344129,-78.261453
08328,39.579668,-75.056375
78235,29.344242,-98.438991
63744,37.193333,-89.718347
92866,33.784537,-117.844791
74034,36.232619,-96.562884
77467,29.234174,-96.18241
85608,31.45693,-109.580927
84008,40.03344,-109.193763
99149,47.224937,-117.467951
04851,43.859145,-68.879348
20623,38.741615,-76.842456
62282,38.356433,-89.71286
77661,29.77996,-94.368614
41181,38.209151,-82.872923
99680,60.345143,-162.663729
91008,34.153159,-117.968818
23480,37.618681,-75.690659
17855,40.889993,-76.967853
33154,25.885908,-80.132227
08555,40.220742,-74.470155
90303,33.936291,-118.332639
43005,40.281612,-82.269007
14445,43.113062,-77.490306
91411,34.178517,-118.45963
33001,24.835499,-80.801568
42742,37.076439,-85.473074
12041,42.543675,-73.979677
02458,42.353585,-71.188192
15736,40.699417,-79.369284
24848,37.280144,-81.434355
32816,28.600084,-81.195983
56046,43.967814,-93.268871
24993,37.660986,-80.635179
57639,45.678661,-100.807036
18323,41.195599,-75.272693
42124,36.86374,-85.652139
06338,41.464584,-71.972828
36446,31.791513,-87.724483
72935,35.494338,-94.132753
03751,43.4413,-72.081635
14039,42.85148,-78.177691
25667,37.706189,-82.273768
29826,33.385382,-81.359584
05150,43.33715,-72.529077
74046,35.753208,-96.572917
27872,36.200954,-77.246027
28587,35.186789,-76.666791
19611,40.324674,-75.942857
28350,35.246712,-79.314996
48410,43.566289,-82.936223
60021,42.194762,-88.217181
49611,44.979986,-84.978744
13415,42.597126,-75.197316
71922,34.023241,-93.413401
95601,38.424865,-120.830278
93652,36.595012,-119.904577
50623,42.526923,-92.209673
50137,41.609715,-92.921578
18232,40.837221,-75.873962
56328,45.951903,-94.521467
27247,35.460914,-79.787864
55003,45.007476,-92.779064
34679,28.422752,-82.674162
87523,36.01112,-105.862884
75942,30.825788,-94.416471
74460,35.504767,-95.964493
77882,30.911384,-96.3791
97369,44.76005,-124.056774
78401,27.796812,-97.399092
13651,43.866158,-76.176966
18430,41.740828,-75.474185
98047,47.259534,-122.247477
99552,60.910742,-161.217154
93433,35.120888,-120.619664
10910,41.28157,-74.137957
25628,37.768114,-81.862466
04737,46.616369,-69.521899
78062,28.749449,-98.202784
76523,30.802735,-97.272414
25203,38.021238,-81.881629
77443,29.359204,-96.18075
08240,39.488059,-74.533973
13678,44.831635,-74.967796
07439,41.08009,-74.597626
75858,31.380811,-95.136741
81077,38.019499,-103.613443
05084,43.729655,-72.451522
44119,41.588256,-81.548746
48743,44.441124,-83.863151
44424,41.322011,-80.58324
98158,47.450455,-122.308014
76061,32.502595,-97.198145
70659,30.921932,-93.284285
13314,42.827552,-75.301026
11939,41.138956,-72.318687
24415,37.908591,-79.307709
28531,34.698038,-76.555547
72061,35.324341,-92.289884
54967,44.12674,-88.975792
78144,28.951209,-97.892578
69171,40.890659,-100.068161
16361,41.391037,-79.340239
68362,40.154197,-97.420811
62089,39.117829,-89.486654
59919,48.377418,-114.056424
63144,38.619444,-90.348189
24898,37.587407,-81.568403
29594,34.640233,-79.57736
94065,37.533418,-122.249558
92386,34.237036,-116.825291
49674,45.047907,-85.591578
99783,65.612081,-168.078096
32361,30.357645,-83.98866
30448,32.48824,-82.363384
48128,42.320411,-83.259969
94548,37.974295,-121.651441
43348,40.461198,-83.891401
74071,35.778762,-96.264795
12482,42.268399,-73.955913
21624,38.834413,-76.275743
48633,43.948976,-84.93383
74546,34.852076,-95.580117
95680,38.241412,-121.57832
26684,38.158218,-80.853278
45698,39.294292,-82.400525
29935,32.382648,-80.695597
01731,42.464648,-71.28483
04635,44.112753,-68.357532
60945,40.835123,-87.596704
98025,47.434394,-121.952354
75569,33.4412,-94.122717
76311,33.973218,-98.508394
03897,43.906901,-71.327623
31722,31.048275,-83.610855
99785,65.343196,-166.508946
43007,40.330881,-83.401894
88311,32.812102,-105.990607
08511,40.043738,-74.547654
33122,25.805005,-80.315071
60088,42.309632,-87.844061
75489,33.520308,-96.485194
79350,33.731452,-101.825896
71461,31.12101,-93.297735
60910,41.066399,-87.799584
11973,40.865846,-72.887206
33965,26.46768,-81.763678
95372,37.991289,-120.262791
16430,42.001124,-80.41894
62348,40.188341,-91.371244
16941,41.988296,-77.758047
93528,35.371876,-117.641803
34101,26.050185,-81.780621
16675,40.687866,-78.678982
29493,33.045319,-80.842769
43240,40.145121,-82.98282
28726,35.280999,-82.416555
22480,37.662553,-76.412226
10931,41.127177,-74.170503
57361,42.994574,-98.434602
63079,38.266315,-91.100066
71434,31.442012,-92.942844
38327,35.22405,-88.30206
83636,43.906938,-116.659563
55609,46.966501,-91.78876
89438,40.80374,-117.127161
76059,32.393655,-97.330665
05254,43.160037,-73.067098
11721,40.902425,-73.371427
97027,45.38565,-122.592827
32157,29.461528,-81.587765
23899,37.234417,-76.974083
89315,39.185485,-114.844867
58705,48.416121,-101.351834
60933,40.462578,-88.273801
61091,41.908183,-89.552363
11726,40.678993,-73.394445
95464,39.126246,-122.847075
12787,41.795394,-74.845029
97145,45.843727,-123.951648
74458,35.88232,-95.58786
49282,42.03305,-84.400783
16854,40.896976,-77.472324
28629,36.347483,-81.359161
64028,39.285202,-94.832349
46778,40.603758,-85.162194
82005,41.146344,-104.867879
33602,27.953704,-82.45631
27969,36.463307,-76.802587
31318,32.134838,-81.372263
39832,31.19106,-85.027892
93581,35.112906,-118.570979
87023,34.600498,-106.767483
28305,35.052609,-78.907244
12151,42.922667,-73.780649
24895,37.3763,-81.582936
24239,37.113037,-82.147305
41310,37.640672,-83.251494
49254,42.225629,-84.323633
54469,44.345149,-89.874087
70006,30.014032,-90.191345
75564,32.887825,-94.249636
25544,38.230777,-82.110192
26436,39.297278,-80.719427
77446,30.087117,-95.989557
77988,28.836933,-96.884758
33701,27.770793,-82.632806
27943,35.207826,-75.717187
56591,47.101357,-95.857318
98530,46.809954,-122.87544
06753,41.825193,-73.344628
76022,32.830632,-97.145045
41535,37.593691,-82.284236
14808,42.55807,-77.468832
52066,42.68589,-90.964
63770,37.594553,-89.700436
62848,38.434045,-89.166391
70524,30.557334,-92.318572
56153,43.826383,-96.024232
28308,35.172036,-79.014963
96037,41.544922,-122.920964
60967,40.624091,-87.581334
27956,36.399985,-76.001115
67505,38.031355,-97.9458
92222,32.783449,-114.54953
33921,26.772225,-82.252804
17881,40.780997,-76.686347
62876,38.277107,-89.194829
99324,46.043727,-118.385451
33924,26.538413,-82.193541
32355,30.16907,-84.209318
14511,42.999374,-77.89179
33158,25.63884,-80.311316
46590,41.219142,-85.804586
41538,37.303386,-82.588917
30412,32.080344,-82.486087
24943,37.838254,-80.733835
84301,41.613619,-112.127191
41712,37.37172,-83.138426
98639,45.640468,-121.966293
87567,35.994015,-106.018691
48229,42.249592,-83.140439
28009,35.407846,-80.107195
28088,35.54438,-80.61463
36454,31.35295,-87.203008
02663,41.89754,-69.969907
42252,37.2321,-86.498984
77866,30.494875,-96.214829
85640,31.569034,-111.044692
99679,61.104491,-160.938062
83116,41.759056,-110.549109
92173,32.55558,-117.051195
03850,43.698034,-71.302598
74554,34.925675,-95.719977
63674,38.036719,-90.659176
12465,42.157153,-74.460016
36088,32.419729,-85.717085
16624,40.565126,-78.606652
44439,41.454357,-80.955505
29439,32.647997,-79.960079
22746,38.626432,-78.021061
70743,30.025982,-90.770238
81124,37.285443,-106.106869
31028,32.63284,-83.68393
74866,35.066457,-96.846905
36512,30.998808,-88.018409
80133,39.113465,-104.899806
92637,33.608229,-117.726099
55435,44.873981,-93.335255
23081,37.19357,-76.752508
99620,63.02919,-163.536654
79073,33.956084,-101.949248
89420,38.508039,-118.180527
71034,32.184222,-93.304168
98590,46.710981,-123.996186
99758,65.151781,-149.372384
37665,36.579483,-82.573101
67476,38.544278,-97.436217
98243,48.613869,-123.006955
99745,66.051578,-154.232791
61936,39.803188,-88.726844
04673,44.296423,-68.667657
46216,39.865958,-86.009333
79344,33.856787,-103.014315
95368,37.713269,-121.085404
43523,41.338748,-83.998652
57621,45.772788,-101.081389
77587,29.661024,-95.228361
56032,43.777124,-93.568742
79776,31.77515,-102.555724
42130,36.925865,-85.786306
73488,34.493463,-97.555045
39342,32.424999,-88.64987
42338,37.554573,-86.786988
13469,43.214828,-75.302367
32925,28.25163,-80.610008
93223,36.301112,-119.207875
83223,42.183103,-111.404309
33839,27.97427,-81.755395
20194,38.981041,-77.340785
98644,46.319301,-124.05319
38631,34.361,-90.625543
93022,34.403276,-119.298355
82929,41.549363,-109.884876
57041,43.721837,-96.884158
38542,36.31578,-85.20116
77031,29.652205,-95.54623
22432,37.860855,-76.355437
78594,26.34637,-97.806243
52345,42.222424,-91.891704
30137,34.116557,-84.7657
75659,32.507254,-94.092462
37828,36.197826,-84.06886
80236,39.651633,-105.039699
92273,32.803021,-115.697968
46807,41.044892,-85.147574
33521,28.79792,-82.075174
02557,41.446403,-70.561761
78145,28.645392,-97.992487
77518,29.505183,-94.986711
78565,26.243544,-98.560982
99655,59.742402,-161.887147
25862,38.088168,-81.040489
48230,42.382395,-82.921842
68063,41.723443,-96.496909
66031,38.831962,-94.890083
25505,38.019684,-82.030755
97634,42.133724,-121.802382
24581,37.655216,-78.805765
39630,31.459306,-90.84535
25193,38.016778,-81.550923
05736,43.608152,-73.014368
97535,42.267976,-122.812339
58002,46.97109,-97.397242
64147,38.851782,-94.554647
38764,33.799139,-90.88412
33403,26.803774,-80.076385
48082,42.528022,-82.887195
50465,43.487021,-93.910562
35149,33.239597,-86.209926
51554,41.145106,-95.681207
94580,37.678001,-122.133367
62018,38.913876,-90.081863
72546,35.577135,-91.944853
79033,36.306844,-100.976612
36371,31.329961,-85.546258
51051,42.206095,-95.964941
94128,37.621955,-122.383797
24412,38.053722,-79.818136
60461,41.521399,-87.686878
87828,34.205751,-106.92055
13639,44.263676,-75.150529
41386,37.48224,-83.795846
31315,31.887679,-81.606009
18622,41.201232,-76.273515
38768,33.970883,-90.477488
13450,42.702585,-74.812602
70464,30.541322,-89.890516
17720,41.179084,-77.202589
28332,34.655389,-78.699284
65586,37.864779,-91.432955
72832,35.428288,-93.668646
70075,29.927459,-89.91921
29939,32.681259,-81.245338
34201,27.400662,-82.465793
93109,34.406408,-119.726927
97135,45.19858,-123.961925
03826,42.88808,-71.129845
34690,28.193745,-82.725706
77094,29.770918,-95.698677
91340,34.28667,-118.434817
97024,45.544172,-122.439611
78104,28.523624,-97.762016
78147,29.073446,-98.080406
12433,42.005335,-74.15527
83643,44.629195,-116.456067
32579,30.445672,-86.574308
25688,37.639548,-82.15821
36313,31.180207,-85.793716
62359,40.037373,-91.212083
32332,30.610125,-84.66511
31039,32.604098,-84.379104
02833,41.485769,-71.785311
99836,56.248273,-134.6522
70031,29.943492,-90.295565
77453,29.231938,-96.019246
12770,41.447019,-74.841017
05034,43.591594,-72.619742
12031,42.765752,-74.466129
43734,39.882489,-81.913656
71748,33.902984,-92.433246
64847,36.592151,-94.438637
23356,38.010003,-75.385368
54211,45.160359,-87.166369
34236,27.325788,-82.559997
50145,41.203854,-93.485143
76466,32.428875,-98.733107
62622,39.977864,-90.34305
